timestep,update,mean_eval_reward,episode_length,policy_loss,value_loss,entropy,entropy_coef
137216,196,-0.012899111106624464,25,0.03814823738648556,0.1102187905635219,2.416341911256313,0.014603299856502407
138240,197,26.648470219749548,649,0.0969126972486265,0.17057913516182452,2.3772695690393446,0.014600379196531107
139264,200,19.146661628371923,187,0.0855375740211457,0.15095255142077804,2.350201404094696,0.014597459120691802
140288,202,19.248700121837285,194,-0.02163470759987831,0.21004485751036556,2.302411513030529,0.014594539628867665
141312,203,133.64623635275868,777,0.02892001674044877,0.18885025440249592,2.2581961780786513,0.01459162072094189
142336,203,318.8265116800156,1801,0.12859522067010404,0.34684283956885337,2.22128649353981,0.014588702396797703
143360,204,7.116754283087412,420,0.05004301753360778,0.2601618536282331,2.202284316718578,0.014585784656318343
144384,206,135.40460859516824,644,-0.06166589482454583,0.5370372756384313,2.1599693775177,0.01458286749938708
145408,208,4.112873764176542,77,0.04267013117205352,11.183775790408253,2.1367236346006395,0.014579950925887203
146432,209,165.74077215109068,741,-0.05415728646912612,0.29922412186861036,2.112762673199177,0.014577034935702025
147456,210,151.42617291288977,714,0.020028470002580435,0.7529308776371181,2.0718955010175706,0.014574119528714886
148480,212,6.780137126401865,100,0.04489720040000975,0.6645705707836896,2.05900182723999,0.014571204704809144
149504,212,264.07820465126116,1124,0.008287050505168736,0.5347142303362489,2.027927154302597,0.014568290463868183
150528,214,-7.578250973942533,356,0.1709852980566211,9.16119907386601,2.009699711203575,0.01456537680577541
151552,1,24.50701653957434,584,0.2363157979096286,0.2920639231335372,2.0298717737197878,0.014562463730414255
152576,2,-49.31593618273728,1006,0.0864657417871058,0.6830234483350068,2.041684854030609,0.014559551237668172
153600,2,-123.2296030420931,2030,0.05682928953319788,0.44625456174835565,2.024781736731529,0.014556639327420639
154624,2,-240.35785473961138,3054,0.15731089444598184,0.8659996417816729,2.014823792874813,0.014553727999555155
155648,2,-452.5949950567965,4078,0.3142424806021154,1.286288926564157,2.0164363980293274,0.014550817253955245
156672,3,61.35245795644194,622,-0.039558734418824314,0.9264260638505221,2.0092919416725636,0.014547907090504453
157696,3,151.6903888362986,1646,0.060269616538425906,0.17129578664898873,1.970403577387333,0.014544997509086353
158720,4,71.56264989394116,734,0.1225979165872559,0.3848299992270768,1.935607584565878,0.014542088509584536
159744,4,189.13581583942548,1758,0.045488697971450165,0.42279316633939745,1.8964101865887641,0.01453918009188262
160768,4,336.0892799405263,2782,0.07179651614278555,0.22603746498934923,1.8577243126928806,0.014536272255864244
161792,4,516.2427513683195,3806,0.11773890384938568,0.2471443980000913,1.8281994953751564,0.014533365001413072
162816,5,93.88785428621954,572,0.05761799127794802,0.703421114385128,1.812442197650671,0.01453045832841279
163840,6,161.44975345083094,734,-0.010712461575167254,0.38711071289144455,1.7733155563473701,0.014527552236747107
164864,7,166.50860358878083,683,0.06998367573833093,0.41295013395138086,1.7197808288037777,0.014524646726299759
165888,8,161.97109086227275,660,-0.012434252980165183,0.810814637504518,1.6893142722547054,0.014521741796954498
166912,9,114.14326061536394,530,0.3611649249738548,1.3595775542780757,1.6682655192911624,0.014518837448595107
167936,9,365.2956787876542,1554,0.10487340971594676,0.6425907220691442,1.623823730647564,0.014515933681105389
168960,10,57.421303577788066,274,-0.003654291876591742,0.5686162441968918,1.5782791525125504,0.014513030494369169
169984,11,144.09214103783486,687,0.46591925582615656,1.0828830195590853,1.5588591165840626,0.014510127888270295
